number,title,user,created_at,closed_at,merged,merged_at
23380,Fix error of `POSE_PAIRS` in pose estimation doc,zero-nnkn,2023-03-20 16:15:50+00:00,2023-03-21 12:58:46+00:00,True,2023-03-21 12:58:45+00:00
23379,Add  ScrollWheel in Cocoa ,thewoz,2023-03-20 15:40:01+00:00,2023-03-21 12:21:33+00:00,False,
23377,use findFile in opengl.cpp sample,LaurentBerger,2023-03-20 14:46:59+00:00,2023-03-21 09:58:59+00:00,True,2023-03-21 09:58:59+00:00
23375,cmake: fix V4L config verification conflict with OBSENSOR,mshabunin,2023-03-19 08:01:28+00:00,2023-04-18 10:05:04+00:00,True,2023-04-18 10:05:04+00:00
23371,`cuda`: Add bindings to allow `GpuMat` and `Stream` objects to be initialized from memory initialized in other libraries,cudawarped,2023-03-17 17:36:07+00:00,2023-05-22 15:17:12+00:00,True,2023-05-22 15:17:12+00:00
23370,Include keypoint positions in sorting of points by norm to tie-break,simonlynen,2023-03-17 16:46:55+00:00,2023-03-22 03:13:42+00:00,False,
23367,Note for MSMF in doc,LaurentBerger,2023-03-17 12:42:26+00:00,2023-03-24 14:16:52+00:00,True,2023-03-24 14:16:52+00:00
23363,added charuco board generation to gen_pattern.py,vovka643,2023-03-16 09:05:09+00:00,2023-05-19 17:25:59+00:00,True,2023-05-19 17:25:59+00:00
23358,Minor grammatical fixes to dnn_custom_layers doc file,Abdurrahheem,2023-03-15 13:41:28+00:00,2023-03-17 09:59:39+00:00,True,2023-03-17 09:59:39+00:00
23357,DNN : Fix Winograd optimization on x86 32-bit CPUs,zihaomu,2023-03-15 00:25:39+00:00,2023-03-15 08:24:55+00:00,True,2023-03-15 08:24:54+00:00
23356,Optimize&Fix fitEllipse sample,TuNanTang,2023-03-14 13:45:03+00:00,2023-03-17 10:02:14+00:00,True,2023-03-17 10:02:14+00:00
23354,DNN : fix bug in layer fusion,zihaomu,2023-03-14 10:30:32+00:00,2023-03-14 14:23:26+00:00,True,2023-03-14 14:23:26+00:00
23353,Fix bugs of test case failure,tingboliao,2023-03-14 09:07:11+00:00,2023-03-14 11:42:59+00:00,True,2023-03-14 11:42:59+00:00
23350,Fix reference counting errors in registerNewType,spikethehobbitmage,2023-03-14 06:08:41+00:00,2023-04-03 11:08:32+00:00,True,2023-04-03 11:08:32+00:00
23349,DNN: optimize dnn vulkan backend,zihaomu,2023-03-14 05:29:51+00:00,2023-05-18 17:02:27+00:00,True,2023-05-18 17:02:27+00:00
23344,Add possibility for disabling inlining `wasm` in `opencv.js`,anderskiaer,2023-03-11 20:49:15+00:00,2023-03-21 12:01:53+00:00,True,2023-03-21 12:01:52+00:00
23343,DNN Test ONNX: Fix the logic of the test case,zihaomu,2023-03-11 19:41:28+00:00,2023-03-13 18:48:42+00:00,True,2023-03-13 18:48:42+00:00
23342,improve document of `cv::RotatedRect` for #23335,n0099,2023-03-10 14:40:19+00:00,2023-05-03 11:15:54+00:00,True,2023-05-03 11:15:54+00:00
23341,Fix Sharpen function Bug,TuNanTang,2023-03-10 14:00:06+00:00,2023-03-14 13:09:54+00:00,True,2023-03-14 13:09:54+00:00
23332,port it to C++ API cvGetWindowHandle(),thewoz,2023-03-08 16:48:11+00:00,2023-03-17 13:51:43+00:00,False,
23325,Propagate inputs info for ONNX and TFLite models,dkurt,2023-03-03 10:12:06+00:00,2023-03-21 11:50:54+00:00,True,2023-03-21 11:50:54+00:00
23321,"fix ""ImportError: DLL load failed while importing cv2"" while installing from pre-built binaries",a-sajjad72,2023-03-02 15:01:50+00:00,2023-04-02 09:00:35+00:00,True,2023-04-02 09:00:35+00:00
23320,"fix ""ImportError: DLL load failed while importing cv2""",a-sajjad72,2023-03-02 14:04:34+00:00,2023-03-02 14:07:59+00:00,False,
23319,dnn CANN backend: fix some bugs and add some features,fengyuentau,2023-03-02 09:23:40+00:00,2023-03-13 18:46:34+00:00,True,2023-03-13 18:46:33+00:00
23317,DNN: add gemm performance test in dnn,zihaomu,2023-03-02 02:14:01+00:00,2023-04-02 12:55:08+00:00,False,
23310,Fix HAL compatibility layer,hanliutong,2023-02-28 14:54:13+00:00,2023-04-11 09:43:55+00:00,True,2023-04-11 09:43:54+00:00
23309,Fix bugs of test case failure,tingboliao,2023-02-28 05:50:22+00:00,2023-03-14 08:37:15+00:00,False,
23307,core(simd): 64-bit integer EQ/NE without misused 64F guard,alalek,2023-02-27 03:36:23+00:00,2023-03-24 09:46:18+00:00,True,2023-03-24 09:46:18+00:00
23305,Fix calib3d undistortion grid,bhavitp,2023-02-26 01:01:34+00:00,2023-03-10 06:50:37+00:00,True,2023-03-10 06:50:37+00:00
23301,Fixed strict type in slerp and spline; Fixed nlerp usage condition,shtern,2023-02-24 22:11:25+00:00,2023-03-10 08:37:43+00:00,True,2023-03-10 08:37:43+00:00
23300,Support VideoCapture CAP_PROP_AUTO_WB and CV_CAP_PROP_WHITE_BALANCE_BLUE_U for DShow,ippei-i,2023-02-24 14:51:05+00:00,2023-03-21 11:29:24+00:00,True,2023-03-21 11:29:24+00:00
23296,Fix identifying initializers in ONNX graph simplification,fengyuentau,2023-02-24 08:31:47+00:00,2023-04-06 12:35:32+00:00,True,2023-04-06 12:35:32+00:00
23294,Fix sharpen function,TuNanTang,2023-02-23 15:17:48+00:00,2023-02-23 15:18:20+00:00,False,
23292,Add ENABLE_DELAYLOAD option,CSBVision,2023-02-23 10:20:24+00:00,2023-03-17 13:53:40+00:00,True,2023-03-17 13:53:40+00:00
23291,remove flags of obsolete VideoCapture backends,vovka643,2023-02-22 17:03:14+00:00,2023-03-15 06:41:37+00:00,True,2023-03-15 06:41:37+00:00
23290,4.x deprecated VideoCapture backends,vovka643,2023-02-22 16:57:53+00:00,2023-05-05 14:09:29+00:00,True,2023-05-05 14:09:29+00:00
23289,Fix sharpen function bug,TuNanTang,2023-02-22 15:17:11+00:00,2023-03-10 14:01:00+00:00,False,
23287,dnn(tflite): fix wrong axis normalization,alalek,2023-02-21 21:24:15+00:00,2023-02-22 10:23:50+00:00,True,2023-02-22 10:23:50+00:00
23283,Fix signed integer overflow.,vrabaud,2023-02-20 22:55:36+00:00,2023-03-10 07:04:08+00:00,True,2023-03-10 07:04:08+00:00
23276,Fixed potential memory leak in flann,vovka643,2023-02-19 09:23:41+00:00,2023-03-14 12:00:44+00:00,True,2023-03-14 12:00:44+00:00
23275,"Added QR_Code data flip support, flip and retry after first ECC failure",neg-c,2023-02-18 22:23:53+00:00,2023-03-21 12:03:30+00:00,True,2023-03-21 12:03:30+00:00
23274,dnn(tflite): add 3rdparty flatbuffers with pre-generated schema,alalek,2023-02-18 16:33:26+00:00,2023-02-21 18:43:16+00:00,True,2023-02-21 18:43:16+00:00
23272,update for #23270,vpisarev,2023-02-17 17:36:47+00:00,2023-02-17 21:07:46+00:00,True,2023-02-17 21:07:46+00:00
23271,Aruco/Charuco test case fixes for floating point for loops,stefan523,2023-02-17 15:50:23+00:00,2023-03-30 08:22:14+00:00,True,2023-03-30 08:22:14+00:00
23270,"temporarily set ""enable_precise_upscale=false"" by default",vpisarev,2023-02-17 14:32:35+00:00,2023-02-17 15:57:38+00:00,True,2023-02-17 15:57:38+00:00
23268,fix: remove extra '/O' modifier for '/IO' arguments,VadimLevin,2023-02-17 09:30:52+00:00,2023-03-10 08:05:03+00:00,True,2023-03-10 08:05:03+00:00
23264,Add detect qr with aruco,AleksandrPanov,2023-02-17 01:31:03+00:00,2023-06-02 13:18:25+00:00,True,2023-06-02 13:18:25+00:00
23261,Remove separator between trackbars.,vovka643,2023-02-16 12:19:43+00:00,2023-03-13 10:51:57+00:00,True,2023-03-13 10:51:57+00:00
23260,highgui: Reduce the difference between GTK+2 and GTK+3 version,tintou,2023-02-16 11:31:10+00:00,2023-03-14 06:11:53+00:00,True,2023-03-14 06:11:53+00:00
23259,"[G-API] Support ""frame dropping"" for cv::gapi::streaming::desync",TolyaTalamanov,2023-02-16 08:55:58+00:00,2023-05-04 19:03:29+00:00,False,
23258,remove separator between trackbars,vovka643,2023-02-15 21:37:35+00:00,2023-02-16 12:10:38+00:00,False,
23255,DNN: fuse conv+naryEletwise on CUDA backend.,zihaomu,2023-02-15 05:35:47+00:00,2023-02-17 10:18:14+00:00,True,2023-02-17 10:18:13+00:00
23253,"test tuotorial for the second stage....after i clone the forked repository, when through the folder to go edit some test there, then i commit and push to my github account @opencv @meshmmanuel",Horlaboi,2023-02-14 23:16:18+00:00,2023-02-15 11:00:04+00:00,False,
23251,Remove GTK+2 support,tintou,2023-02-14 15:39:51+00:00,2023-04-12 07:14:55+00:00,False,
23250,highgui: Set hard GLib requirement to >=2.32,tintou,2023-02-14 12:31:39+00:00,2023-03-21 12:22:35+00:00,True,2023-03-21 12:22:35+00:00
23247,Fix focal length estimation from homography matrix,lilithgrigoryan,2023-02-13 17:35:29+00:00,2023-02-15 15:43:04+00:00,True,2023-02-15 15:43:03+00:00
23246,RISC-V: support RVV 0.7 in mainline RVV intrinsics,mshabunin,2023-02-13 15:48:37+00:00,2023-02-20 18:07:59+00:00,True,2023-02-20 18:07:59+00:00
23244,cmake: debug preprocessor dump for GCC/Clang,mshabunin,2023-02-13 11:34:44+00:00,2023-03-09 21:31:08+00:00,False,
23243,DNN/CUDA: let ADD operator run on CUDA,WanliZhong,2023-02-13 07:57:13+00:00,2023-02-14 16:26:14+00:00,True,2023-02-14 16:26:14+00:00
23239,(4.x) Merge 3.4,alalek,2023-02-11 18:35:26+00:00,2023-02-11 20:27:23+00:00,True,2023-02-11 20:27:23+00:00
23237,videoio: add support for Orbbec Femto Mega RGB-D camera,hzcyf,2023-02-11 08:24:24+00:00,2023-03-01 07:13:39+00:00,True,2023-03-01 07:13:39+00:00
23225,Fix clang 14 warnings,mshabunin,2023-02-06 19:23:35+00:00,2023-02-08 17:29:37+00:00,True,2023-02-08 17:29:36+00:00
23224,feat: named arguments handling in Python interface,VadimLevin,2023-02-06 14:00:05+00:00,2023-02-08 17:31:40+00:00,True,2023-02-08 17:31:40+00:00
23222,Update charuco_detector.cpp,siilats,2023-02-06 00:40:31+00:00,2023-02-07 15:31:43+00:00,True,2023-02-07 15:31:43+00:00
23219,Add GELU layer for vision transformers,fengyuentau,2023-02-04 16:15:04+00:00,2023-02-10 18:03:30+00:00,True,2023-02-10 18:03:30+00:00
23217,Change generated header file output location,laitingsheng,2023-02-03 10:18:14+00:00,2023-02-05 20:08:57+00:00,True,2023-02-05 20:08:57+00:00
23214,Warning supression fix for XCode 13.1 and newer. Backport #23203,asmorkalov,2023-02-02 10:58:10+00:00,2023-02-06 18:30:32+00:00,True,2023-02-06 18:30:32+00:00
23211,[G-API] Pipeline modeling tool: Refactor calculating performance statistics,TolyaTalamanov,2023-02-01 14:57:37+00:00,2023-02-15 11:04:15+00:00,True,2023-02-15 11:04:15+00:00
23210,Fix rect_nfa (lsd),ibaiGorordo,2023-02-01 10:15:30+00:00,2023-02-08 17:33:07+00:00,True,2023-02-08 17:33:07+00:00
23209,Fixes #23187 (part 1),CSBVision,2023-02-01 07:50:08+00:00,2023-02-09 10:44:02+00:00,True,2023-02-09 10:44:02+00:00
23204,Fix rootsift,whuaegeanse,2023-01-31 17:36:19+00:00,2023-02-01 16:52:40+00:00,True,2023-02-01 16:52:39+00:00
23203,Supress tones of -Wdeprecated-copy warnings,asmorkalov,2023-01-31 17:16:35+00:00,2023-02-02 15:09:15+00:00,True,2023-02-02 15:09:15+00:00
23200,Add an enhanced version of sift,whuaegeanse,2023-01-31 04:10:43+00:00,2023-03-22 01:07:44+00:00,False,
23198,RISC-V RVV 0.7: v_add/v_sub saturation and avoiding 64-bit VLEN,mshabunin,2023-01-30 20:32:08+00:00,2023-01-31 13:13:16+00:00,True,2023-01-31 13:13:16+00:00
23197,Fixed documentation error,Vardhan-Kaashikar,2023-01-30 17:49:28+00:00,2023-01-31 16:19:24+00:00,False,
23196,added argument to print notice in `roiSelector.cpp`,labeeb-7z,2023-01-30 13:26:05+00:00,2023-03-20 07:06:58+00:00,True,2023-03-20 07:06:58+00:00
23192,DNN: Refactor the fast conv structure,zihaomu,2023-01-29 09:59:21+00:00,2023-03-10 08:59:49+00:00,True,2023-03-10 08:59:49+00:00
23189,(5.x) Merge 4.x,alalek,2023-01-28 13:15:15+00:00,2023-01-30 06:35:28+00:00,True,2023-01-30 06:35:27+00:00
23188,(4.x) Merge 3.4,alalek,2023-01-28 10:05:03+00:00,2023-01-28 12:57:48+00:00,True,2023-01-28 12:57:48+00:00
23186,MSVC warnings fixed in 3d module,savuor,2023-01-27 16:23:09+00:00,2023-01-30 07:09:02+00:00,True,2023-01-30 07:09:02+00:00
23185,Avoid double-checked locking with TSAN in parallel,y-guyon,2023-01-27 13:09:28+00:00,2023-01-27 15:10:52+00:00,True,2023-01-27 15:10:52+00:00
23181,added flag to print notice in roiSelector.cpp,labeeb-7z,2023-01-26 08:56:38+00:00,2023-01-30 13:26:53+00:00,False,
23179,Backport to 3.4 of the fisheye calibration uncertainty fix,savuor,2023-01-26 01:38:13+00:00,2023-01-28 09:56:14+00:00,True,2023-01-28 09:56:14+00:00
23178,Fisheye calibration: uncertainty fixed,savuor,2023-01-26 01:29:55+00:00,2023-01-27 06:40:08+00:00,True,2023-01-27 06:40:08+00:00
23173,build: suppress warning,tomoaki0705,2023-01-23 13:53:31+00:00,2023-01-23 15:33:30+00:00,True,2023-01-23 15:33:30+00:00
23172,Adding HEVC/H265 FourCC support to MSMF video writer,lilohuang,2023-01-23 13:44:39+00:00,2023-01-25 04:49:08+00:00,True,2023-01-25 04:49:08+00:00
23168,"Fix encodeStructuredAppend() resulting in only one QR code problem, and false output data fix.",neg-c,2023-01-22 01:01:53+00:00,2023-01-30 06:15:19+00:00,True,2023-01-30 06:15:18+00:00
23167,(4.x) Merge 3.4,alalek,2023-01-21 18:22:55+00:00,2023-01-23 05:29:07+00:00,True,2023-01-23 05:29:07+00:00
23166,A Byte of Python link broken,avr2002,2023-01-21 03:16:33+00:00,2023-01-21 16:41:01+00:00,False,
23165,removed redundant code in `distransform.cpp`,labeeb-7z,2023-01-20 18:53:03+00:00,2023-01-25 16:54:12+00:00,True,2023-01-25 16:54:12+00:00
23162,DNN: fixed bug in depthwise conv of stride 2,zihaomu,2023-01-20 15:19:26+00:00,2023-01-28 13:00:51+00:00,True,2023-01-28 13:00:51+00:00
23161,TFLite models importer,dkurt,2023-01-20 14:57:58+00:00,2023-02-13 14:00:20+00:00,True,2023-02-13 14:00:20+00:00
23159,issue:23147  Update resources link,kachhadiyaraj15,2023-01-20 13:45:13+00:00,2023-03-21 12:24:38+00:00,False,
23154,SURF: make test tolerate to rounding error,tomoaki0705,2023-01-19 13:30:03+00:00,2023-01-21 18:15:27+00:00,True,2023-01-21 18:15:26+00:00
23153,ChArUco pre460 pattern support,stefan523,2023-01-19 11:28:30+00:00,2023-05-04 15:30:40+00:00,True,2023-05-04 15:30:40+00:00
23150,Stereo calibration perView pose output: port to 5.x,savuor,2023-01-19 03:52:20+00:00,2023-02-02 13:44:28+00:00,True,2023-02-02 13:44:28+00:00
23149,(5.x) Merge 4.x,alalek,2023-01-18 22:06:21+00:00,2023-01-18 23:22:49+00:00,True,2023-01-18 23:22:49+00:00
23148,perf: drop runtime time adjustment calibration,alalek,2023-01-18 21:54:30+00:00,2023-01-20 08:28:58+00:00,True,2023-01-20 08:28:57+00:00
23145,Backport to 3.4: cvIsInf() fix,savuor,2023-01-17 22:10:23+00:00,2023-01-18 07:07:50+00:00,True,2023-01-18 07:07:50+00:00
23143,Fix compilation with msan,vrabaud,2023-01-17 12:28:49+00:00,2023-01-17 17:25:21+00:00,True,2023-01-17 17:25:21+00:00
23141,Backport C-API cleanup (imgproc) from 5.x,mshabunin,2023-01-16 20:32:30+00:00,2023-01-18 14:12:49+00:00,True,2023-01-18 14:12:48+00:00
23139,add python charuco sample,AleksandrPanov,2023-01-15 23:49:59+00:00,2023-03-15 10:22:11+00:00,True,2023-03-15 10:22:11+00:00
23138,fix charuco matchImagePoints,AleksandrPanov,2023-01-15 23:40:53+00:00,2023-04-27 10:55:47+00:00,True,2023-04-27 10:55:46+00:00
23131,Fix misaligned-pointer-use in intrin_sse.hpp,y-guyon,2023-01-11 14:47:12+00:00,2023-02-10 22:46:22+00:00,True,2023-02-10 22:46:21+00:00
23128,Fix broken paper link for fastNlMeansDenoising,Isydmr,2023-01-11 00:27:30+00:00,2023-01-12 16:54:41+00:00,True,2023-01-12 16:54:41+00:00
23127,Resolved Subdiv2D Insert Numerical Issue #22902,take1014,2023-01-10 19:05:45+00:00,2023-10-05 15:02:56+00:00,False,
23126,core: add cuda `GpuMat` single dimension testing define,cudawarped,2023-01-10 16:28:24+00:00,2023-01-13 13:09:52+00:00,True,2023-01-13 13:09:52+00:00
23124,different interpolation by double image,vicsyl,2023-01-10 13:31:18+00:00,2023-02-17 07:35:54+00:00,True,2023-02-17 07:35:54+00:00
23120,build: eliminate GCC9 warning from sift.simd.hpp,alalek,2023-01-10 01:42:38+00:00,2023-01-10 10:02:46+00:00,True,2023-01-10 10:02:46+00:00
23117,videoio(test): skip unstable Media.audio test,alalek,2023-01-09 10:07:36+00:00,2023-01-09 11:06:48+00:00,True,2023-01-09 11:06:48+00:00
23114,fix typo: stetDictionary to setDictionary,smeng9,2023-01-09 06:06:32+00:00,2023-01-09 13:14:48+00:00,True,2023-01-09 13:14:48+00:00
23113,(5.x) Merge 4.x,alalek,2023-01-08 21:11:48+00:00,2023-01-09 17:41:52+00:00,True,2023-01-09 17:41:51+00:00
23112,DNN: fix possible segmentation fault error in winograd on x86,zihaomu,2023-01-08 14:42:28+00:00,2023-01-09 19:37:44+00:00,True,2023-01-09 19:37:44+00:00
23111,Open CV_CPU_NEON_DOTPROD on Apple silicon devices,yeatse,2023-01-08 14:19:15+00:00,2023-01-09 19:39:14+00:00,True,2023-01-09 19:39:14+00:00
23110,Fix Winograd,cocoa-xu,2023-01-08 04:31:57+00:00,2023-01-09 03:56:33+00:00,False,
23109,Fixes for various mostly trivial warnings,seanm,2023-01-08 03:34:06+00:00,2023-10-06 10:33:22+00:00,True,2023-10-06 10:33:22+00:00
23108,"Usage of imread(): magic number 0, unchecked result",crackwitz,2023-01-07 20:34:04+00:00,2023-01-09 09:55:31+00:00,True,2023-01-09 09:55:31+00:00
23104,Fix encodeStructuredAppend() resulting in only one QR code problem,neg-c,2023-01-07 11:32:29+00:00,2023-01-22 00:16:01+00:00,False,
23098,finiteMask() and doubles for patchNaNs(),savuor,2023-01-05 08:55:37+00:00,2023-11-09 07:32:47+00:00,True,2023-11-09 07:32:47+00:00
23096,DNN: fused depthwise and add,zihaomu,2023-01-04 11:53:33+00:00,2023-01-12 00:51:31+00:00,True,2023-01-12 00:51:31+00:00
23095,fix openmp include and link issue on macos,fengyuentau,2023-01-04 07:24:10+00:00,2023-01-16 09:44:13+00:00,True,2023-01-16 09:44:13+00:00
23094,fix openmp include and link issue on macos,fengyuentau,2023-01-04 07:24:10+00:00,2023-01-04 07:25:02+00:00,False,
23087,add GraphCutSeamFinder to stitching_detailed.py,lukasalexanderweber,2023-01-03 21:49:58+00:00,2023-01-11 07:29:21+00:00,True,2023-01-11 07:29:21+00:00
23078,Update USAC,ivashmak,2023-01-02 17:21:31+00:00,2023-06-16 07:59:14+00:00,True,2023-06-16 07:59:13+00:00
23076,Fix occuring artifacts in fillPoly,inayd,2023-01-02 15:51:31+00:00,2023-01-28 09:56:25+00:00,True,2023-01-28 09:56:25+00:00
23073,USAC fix: GraphCut fails to allocate big dense matrices,savuor,2023-01-02 10:01:06+00:00,2023-01-20 11:55:40+00:00,True,2023-01-20 11:55:40+00:00
